,fecha,valordemanda,Año,Mes,Dia,DiaSemana
4308,2022-10-18,666698.64,2022,10,18,2
4309,2022-10-19,678778.12,2022,10,19,3
4310,2022-10-20,683996.79,2022,10,20,4
4311,2022-10-21,672847.57,2022,10,21,5
4312,2022-10-22,586790.8,2022,10,22,6
4313,2022-10-23,551003.21,2022,10,23,7
4314,2022-10-24,646287.21,2022,10,24,1
4315,2022-10-25,663966.84,2022,10,25,2
4316,2022-10-26,669571.96,2022,10,26,3
4317,2022-10-27,664276.72,2022,10,27,4
4318,2022-10-28,653085.72,2022,10,28,5
4319,2022-10-29,573082.91,2022,10,29,6
4320,2022-10-30,547874.05,2022,10,30,7
4321,2022-10-31,587498.59,2022,10,31,1
4322,2022-11-01,538630.85,2022,11,1,2
4323,2022-11-02,634187.15,2022,11,2,3
4324,2022-11-03,656532.77,2022,11,3,4
4325,2022-11-04,653078.47,2022,11,4,5
4326,2022-11-05,571841.35,2022,11,5,6
4327,2022-11-06,532238.94,2022,11,6,7
4328,2022-11-07,612953.81,2022,11,7,1
4329,2022-11-08,666701.2,2022,11,8,2
4330,2022-11-09,661163.33,2022,11,9,3
4331,2022-11-10,664449.94,2022,11,10,4
4332,2022-11-11,664653.88,2022,11,11,5
4333,2022-11-12,588358.84,2022,11,12,6
4334,2022-11-13,542933.16,2022,11,13,7
4335,2022-11-14,652741.12,2022,11,14,1
4336,2022-11-15,651544.3,2022,11,15,2
4337,2022-11-16,681393.89,2022,11,16,3
4338,2022-11-17,679641.41,2022,11,17,4
4339,2022-11-18,675636.09,2022,11,18,5
4340,2022-11-19,603900.28,2022,11,19,6
4341,2022-11-20,560680.14,2022,11,20,7
4342,2022-11-21,686937.94,2022,11,21,1
4343,2022-11-22,715617.29,2022,11,22,2
4344,2022-11-23,701571.61,2022,11,23,3
4345,2022-11-24,698309.44,2022,11,24,4
4346,2022-11-25,682256.75,2022,11,25,5
4347,2022-11-26,614741.78,2022,11,26,6
4348,2022-11-27,582620.01,2022,11,27,7
4349,2022-11-28,688907.47,2022,11,28,1
4350,2022-11-29,712802.2,2022,11,29,2
4351,2022-11-30,724740.32,2022,11,30,3
4352,2022-12-01,730613.08,2022,12,1,4
4353,2022-12-02,731618.82,2022,12,2,5
4354,2022-12-03,659861.39,2022,12,3,6
4355,2022-12-04,616327.94,2022,12,4,7
4356,2022-12-05,707473.45,2022,12,5,1
4357,2022-12-06,645078.44,2022,12,6,2
4358,2022-12-07,693711.87,2022,12,7,3
4359,2022-12-08,632319.54,2022,12,8,4
4360,2022-12-09,671091.45,2022,12,9,5
4361,2022-12-10,623146.19,2022,12,10,6
4362,2022-12-11,606821.36,2022,12,11,7
4363,2022-12-12,728180.46,2022,12,12,1
4364,2022-12-13,732934.2,2022,12,13,2
4365,2022-12-14,717540.3,2022,12,14,3
4366,2022-12-15,712548.6,2022,12,15,4
4367,2022-12-16,713514.91,2022,12,16,5
4368,2022-12-17,629703.18,2022,12,17,6
4369,2022-12-18,591386.91,2022,12,18,7
4370,2022-12-19,708990.93,2022,12,19,1
4371,2022-12-20,724156.04,2022,12,20,2
4372,2022-12-21,711189.58,2022,12,21,3
4373,2022-12-22,694814.03,2022,12,22,4
4374,2022-12-23,657996.05,2022,12,23,5
4375,2022-12-24,562091.31,2022,12,24,6
4376,2022-12-25,489067.62,2022,12,25,7
4377,2022-12-26,532343.83,2022,12,26,1
4378,2022-12-27,612141.49,2022,12,27,2
4379,2022-12-28,629989.31,2022,12,28,3
4380,2022-12-29,637184.98,2022,12,29,4
4381,2022-12-30,624064.59,2022,12,30,5
4382,2022-12-31,559754.85,2022,12,31,6
4383,2023-01-01,501833.7,2023,1,1,7
4384,2023-01-02,617718.19,2023,1,2,1
4385,2023-01-03,672722.85,2023,1,3,2
4386,2023-01-04,684806.73,2023,1,4,3
4387,2023-01-05,667109.31,2023,1,5,4
4388,2023-01-06,575311.2,2023,1,6,5
4389,2023-01-07,620535.69,2023,1,7,6
4390,2023-01-08,608145.58,2023,1,8,7
4391,2023-01-09,697063.44,2023,1,9,1
4392,2023-01-10,726472.42,2023,1,10,2
4393,2023-01-11,734639.47,2023,1,11,3
4394,2023-01-12,738345.46,2023,1,12,4
4395,2023-01-13,733478.19,2023,1,13,5
4396,2023-01-14,657961.41,2023,1,14,6
4397,2023-01-15,611148.34,2023,1,15,7
4398,2023-01-16,750249.74,2023,1,16,1
4399,2023-01-17,753955.97,2023,1,17,2
4400,2023-01-18,775893.78,2023,1,18,3
4401,2023-01-19,785127.3,2023,1,19,4
4402,2023-01-20,753339.2,2023,1,20,5
4403,2023-01-21,672429.44,2023,1,21,6
4404,2023-01-22,644921.15,2023,1,22,7
4405,2023-01-23,781546.18,2023,1,23,1
4406,2023-01-24,821055.3,2023,1,24,2
4407,2023-01-25,810969.95,2023,1,25,3
4408,2023-01-26,812716.02,2023,1,26,4
4409,2023-01-27,801794.11,2023,1,27,5
4410,2023-01-28,714180.15,2023,1,28,6
4411,2023-01-29,671427.04,2023,1,29,7
4412,2023-01-30,790823.82,2023,1,30,1
4413,2023-01-31,798927.9,2023,1,31,2
4414,2023-02-01,796985.88,2023,2,1,3
4415,2023-02-02,786555.54,2023,2,2,4
4416,2023-02-03,771589.41,2023,2,3,5
4417,2023-02-04,679736.43,2023,2,4,6
4418,2023-02-05,633752.26,2023,2,5,7
4419,2023-02-06,770138.89,2023,2,6,1
4420,2023-02-07,803175.5,2023,2,7,2
4421,2023-02-08,800557.95,2023,2,8,3
4422,2023-02-09,790718.28,2023,2,9,4
4423,2023-02-10,787189.17,2023,2,10,5
4424,2023-02-11,691843.45,2023,2,11,6
4425,2023-02-12,644170.59,2023,2,12,7
4426,2023-02-13,759157.0,2023,2,13,1
4427,2023-02-14,771915.41,2023,2,14,2
4428,2023-02-15,760879.87,2023,2,15,3
4429,2023-02-16,751511.47,2023,2,16,4
4430,2023-02-17,741302.78,2023,2,17,5
4431,2023-02-18,652586.52,2023,2,18,6
4432,2023-02-19,600002.11,2023,2,19,7
4433,2023-02-20,689970.41,2023,2,20,1
4434,2023-02-21,714353.7,2023,2,21,2
4435,2023-02-22,718948.14,2023,2,22,3
4436,2023-02-23,739992.88,2023,2,23,4
4437,2023-02-24,736165.91,2023,2,24,5
4438,2023-02-25,665816.65,2023,2,25,6
4439,2023-02-26,627994.37,2023,2,26,7
4440,2023-02-27,763653.18,2023,2,27,1
4441,2023-02-28,769482.64,2023,2,28,2
4442,2023-03-01,785988.64,2023,3,1,3
4443,2023-03-02,791747.22,2023,3,2,4
4444,2023-03-03,768459.76,2023,3,3,5
4445,2023-03-04,669998.18,2023,3,4,6
4446,2023-03-05,632096.86,2023,3,5,7
4447,2023-03-06,735491.95,2023,3,6,1
4448,2023-03-07,731287.22,2023,3,7,2
4449,2023-03-08,721317.3,2023,3,8,3
4450,2023-03-09,711696.17,2023,3,9,4
4451,2023-03-10,685018.77,2023,3,10,5
4452,2023-03-11,604131.58,2023,3,11,6
4453,2023-03-12,553321.83,2023,3,12,7
4454,2023-03-13,654554.16,2023,3,13,1
4455,2023-03-14,665372.03,2023,3,14,2
4456,2023-03-15,665919.66,2023,3,15,3
4457,2023-03-16,667233.24,2023,3,16,4
4458,2023-03-17,665191.75,2023,3,17,5
4459,2023-03-18,598689.34,2023,3,18,6
4460,2023-03-19,547796.66,2023,3,19,7
4461,2023-03-20,637654.59,2023,3,20,1
4462,2023-03-21,663603.41,2023,3,21,2
4463,2023-03-22,660893.53,2023,3,22,3
4464,2023-03-23,660357.63,2023,3,23,4
4465,2023-03-24,660305.14,2023,3,24,5
4466,2023-03-25,591480.24,2023,3,25,6
4467,2023-03-26,521928.51,2023,3,26,7
4468,2023-03-27,638323.7,2023,3,27,1
4469,2023-03-28,650466.64,2023,3,28,2
4470,2023-03-29,652092.02,2023,3,29,3
4471,2023-03-30,655416.9,2023,3,30,4
4472,2023-03-31,654643.43,2023,3,31,5
4473,2023-04-01,587352.17,2023,4,1,6
4474,2023-04-02,544659.22,2023,4,2,7
4475,2023-04-03,634620.96,2023,4,3,1
4476,2023-04-04,646996.24,2023,4,4,2
4477,2023-04-05,635213.89,2023,4,5,3
4478,2023-04-06,560439.89,2023,4,6,4
4479,2023-04-07,514378.46,2023,4,7,5
4480,2023-04-08,527243.15,2023,4,8,6
4481,2023-04-09,504947.37,2023,4,9,7
4482,2023-04-10,558620.04,2023,4,10,1
4483,2023-04-11,627232.44,2023,4,11,2
4484,2023-04-12,654982.38,2023,4,12,3
4485,2023-04-13,653598.48,2023,4,13,4
4486,2023-04-14,658626.56,2023,4,14,5
4487,2023-04-15,587911.24,2023,4,15,6
4488,2023-04-16,542852.62,2023,4,16,7
4489,2023-04-17,629595.24,2023,4,17,1
4490,2023-04-18,650028.88,2023,4,18,2
4491,2023-04-19,651086.85,2023,4,19,3
4492,2023-04-20,652498.89,2023,4,20,4
4493,2023-04-21,646726.28,2023,4,21,5
4494,2023-04-22,585529.06,2023,4,22,6
4495,2023-04-23,539524.17,2023,4,23,7
4496,2023-04-24,628950.23,2023,4,24,1
4497,2023-04-25,654463.89,2023,4,25,2
4498,2023-04-26,657993.22,2023,4,26,3
4499,2023-04-27,662815.21,2023,4,27,4
4500,2023-04-28,657347.1,2023,4,28,5
4501,2023-04-29,587507.5,2023,4,29,6
4502,2023-04-30,538003.92,2023,4,30,7
4503,2023-05-01,520119.81,2023,5,1,1
4504,2023-05-02,618490.31,2023,5,2,2
4505,2023-05-03,656374.5,2023,5,3,3
4506,2023-05-04,661126.61,2023,5,4,4
4507,2023-05-05,655654.76,2023,5,5,5
4508,2023-05-06,586672.29,2023,5,6,6
4509,2023-05-07,544970.07,2023,5,7,7
4510,2023-05-08,638716.88,2023,5,8,1
4511,2023-05-09,663749.54,2023,5,9,2
4512,2023-05-10,659546.58,2023,5,10,3
4513,2023-05-11,653332.61,2023,5,11,4
4514,2023-05-12,652200.3,2023,5,12,5
4515,2023-05-13,581658.69,2023,5,13,6
4516,2023-05-14,538726.2,2023,5,14,7
4517,2023-05-15,627753.07,2023,5,15,1
4518,2023-05-16,646526.02,2023,5,16,2
4519,2023-05-17,637961.61,2023,5,17,3
4520,2023-05-18,646168.73,2023,5,18,4
4521,2023-05-19,641977.65,2023,5,19,5
4522,2023-05-20,571935.83,2023,5,20,6
4523,2023-05-21,531509.95,2023,5,21,7
4524,2023-05-22,635304.21,2023,5,22,1
4525,2023-05-23,649903.36,2023,5,23,2
4526,2023-05-24,645019.39,2023,5,24,3
4527,2023-05-25,647258.44,2023,5,25,4
4528,2023-05-26,633895.04,2023,5,26,5
4529,2023-05-27,562833.03,2023,5,27,6
4530,2023-05-28,517401.31,2023,5,28,7
4531,2023-05-29,617970.41,2023,5,29,1
4532,2023-05-30,635350.15,2023,5,30,2
4533,2023-05-31,636858.29,2023,5,31,3
4534,2023-06-01,646212.22,2023,6,1,4
4535,2023-06-02,638782.86,2023,6,2,5
4536,2023-06-03,567852.92,2023,6,3,6
4537,2023-06-04,526169.32,2023,6,4,7
4538,2023-06-05,628570.06,2023,6,5,1
4539,2023-06-06,657050.25,2023,6,6,2
4540,2023-06-07,671369.93,2023,6,7,3
4541,2023-06-08,662607.39,2023,6,8,4
4542,2023-06-09,652268.07,2023,6,9,5
4543,2023-06-10,580379.13,2023,6,10,6
4544,2023-06-11,541705.27,2023,6,11,7
4545,2023-06-12,649812.95,2023,6,12,1
4546,2023-06-13,667269.09,2023,6,13,2
4547,2023-06-14,670495.53,2023,6,14,3
4548,2023-06-15,681271.26,2023,6,15,4
4549,2023-06-16,691860.23,2023,6,16,5
4550,2023-06-17,623542.67,2023,6,17,6
4551,2023-06-18,573634.64,2023,6,18,7
4552,2023-06-19,680168.14,2023,6,19,1
4553,2023-06-20,699843.41,2023,6,20,2
4554,2023-06-21,709883.61,2023,6,21,3
4555,2023-06-22,703852.46,2023,6,22,4
4556,2023-06-23,700937.89,2023,6,23,5
4557,2023-06-24,624453.86,2023,6,24,6
4558,2023-06-25,612471.06,2023,6,25,7
4559,2023-06-26,749279.82,2023,6,26,1
4560,2023-06-27,768337.62,2023,6,27,2
4561,2023-06-28,774001.16,2023,6,28,3
4562,2023-06-29,767525.67,2023,6,29,4
4563,2023-06-30,725719.2,2023,6,30,5
4564,2023-07-01,642890.45,2023,7,1,6
4565,2023-07-02,611985.11,2023,7,2,7
4566,2023-07-03,738243.8,2023,7,3,1
4567,2023-07-04,750519.53,2023,7,4,2
4568,2023-07-05,752702.65,2023,7,5,3
4569,2023-07-06,756441.62,2023,7,6,4
4570,2023-07-07,748314.56,2023,7,7,5
4571,2023-07-08,661603.64,2023,7,8,6
4572,2023-07-09,625202.74,2023,7,9,7
4573,2023-07-10,775301.38,2023,7,10,1
4574,2023-07-11,816663.7,2023,7,11,2
4575,2023-07-12,809457.26,2023,7,12,3
4576,2023-07-13,796200.85,2023,7,13,4
4577,2023-07-14,796445.04,2023,7,14,5
4578,2023-07-15,694813.2,2023,7,15,6
4579,2023-07-16,636176.22,2023,7,16,7
4580,2023-07-17,777692.76,2023,7,17,1
4581,2023-07-18,821566.43,2023,7,18,2
4582,2023-07-19,834559.23,2023,7,19,3
4583,2023-07-20,814671.92,2023,7,20,4
4584,2023-07-21,776249.94,2023,7,21,5
4585,2023-07-22,677737.38,2023,7,22,6
4586,2023-07-23,641782.78,2023,7,23,7
4587,2023-07-24,747977.3,2023,7,24,1
4588,2023-07-25,717836.93,2023,7,25,2
4589,2023-07-26,729649.44,2023,7,26,3
4590,2023-07-27,744784.81,2023,7,27,4
4591,2023-07-28,736663.82,2023,7,28,5
4592,2023-07-29,676303.32,2023,7,29,6
4593,2023-07-30,641367.38,2023,7,30,7
4594,2023-07-31,732462.07,2023,7,31,1
4595,2023-08-01,748900.57,2023,8,1,2
4596,2023-08-02,762008.64,2023,8,2,3
4597,2023-08-03,738233.74,2023,8,3,4
4598,2023-08-04,684804.99,2023,8,4,5
4599,2023-08-05,612142.13,2023,8,5,6
4600,2023-08-06,589396.18,2023,8,6,7
4601,2023-08-07,672360.14,2023,8,7,1
4602,2023-08-08,704936.83,2023,8,8,2
4603,2023-08-09,725573.34,2023,8,9,3
4604,2023-08-10,741861.55,2023,8,10,4
4605,2023-08-11,734227.54,2023,8,11,5
4606,2023-08-12,675068.48,2023,8,12,6
4607,2023-08-13,628255.19,2023,8,13,7
4608,2023-08-14,674028.27,2023,8,14,1
4609,2023-08-15,627297.26,2023,8,15,2
4610,2023-08-16,692143.18,2023,8,16,3
4611,2023-08-17,700606.2,2023,8,17,4
4612,2023-08-18,702680.76,2023,8,18,5
4613,2023-08-19,664877.0,2023,8,19,6
4614,2023-08-20,645746.58,2023,8,20,7
4615,2023-08-21,764970.51,2023,8,21,1
4616,2023-08-22,786834.06,2023,8,22,2
4617,2023-08-23,800146.68,2023,8,23,3
4618,2023-08-24,801835.5,2023,8,24,4
4619,2023-08-25,791366.86,2023,8,25,5
4620,2023-08-26,699211.68,2023,8,26,6
4621,2023-08-27,585358.02,2023,8,27,7
4622,2023-08-28,661147.42,2023,8,28,1
4623,2023-08-29,679910.11,2023,8,29,2
4624,2023-08-30,687222.77,2023,8,30,3
4625,2023-08-31,691964.48,2023,8,31,4
4626,2023-09-01,702456.3,2023,9,1,5
4627,2023-09-02,611501.89,2023,9,2,6
4628,2023-09-03,561966.05,2023,9,3,7
4629,2023-09-04,675539.71,2023,9,4,1
4630,2023-09-05,696676.65,2023,9,5,2
4631,2023-09-06,708136.14,2023,9,6,3
4632,2023-09-07,713401.7,2023,9,7,4
4633,2023-09-08,691678.32,2023,9,8,5
4634,2023-09-09,618713.35,2023,9,9,6
4635,2023-09-10,577435.26,2023,9,10,7
4636,2023-09-11,666103.46,2023,9,11,1
4637,2023-09-12,700279.06,2023,9,12,2
4638,2023-09-13,700469.69,2023,9,13,3
4639,2023-09-14,707868.11,2023,9,14,4
4640,2023-09-15,699570.51,2023,9,15,5
4641,2023-09-16,605057.26,2023,9,16,6
4642,2023-09-17,568331.89,2023,9,17,7
4643,2023-09-18,660518.85,2023,9,18,1
4644,2023-09-19,677596.79,2023,9,19,2
4645,2023-09-20,674288.99,2023,9,20,3
4646,2023-09-21,675607.19,2023,9,21,4
4647,2023-09-22,651037.12,2023,9,22,5
4648,2023-09-23,571090.31,2023,9,23,6
4649,2023-09-24,535176.2,2023,9,24,7
4650,2023-09-25,638936.28,2023,9,25,1
4651,2023-09-26,667820.96,2023,9,26,2
4652,2023-09-27,678651.43,2023,9,27,3
4653,2023-09-28,681873.07,2023,9,28,4
4654,2023-09-29,676528.63,2023,9,29,5
4655,2023-09-30,601973.62,2023,9,30,6
4656,2023-10-01,564525.3,2023,10,1,7
4657,2023-10-02,671705.37,2023,10,2,1
4658,2023-10-03,688577.26,2023,10,3,2
4659,2023-10-04,692283.96,2023,10,4,3
4660,2023-10-05,692563.45,2023,10,5,4
4661,2023-10-06,694175.07,2023,10,6,5
4662,2023-10-07,614030.96,2023,10,7,6
4663,2023-10-08,568059.69,2023,10,8,7
4664,2023-10-09,657435.97,2023,10,9,1
4665,2023-10-10,678243.99,2023,10,10,2
4666,2023-10-11,672486.57,2023,10,11,3
4667,2023-10-12,571472.17,2023,10,12,4
4668,2023-10-13,611128.35,2023,10,13,5
4669,2023-10-14,574689.4,2023,10,14,6
4670,2023-10-15,538400.62,2023,10,15,7
4671,2023-10-16,652835.77,2023,10,16,1
4672,2023-10-17,680718.13,2023,10,17,2
4673,2023-10-18,685858.4,2023,10,18,3
4674,2023-10-19,690085.38,2023,10,19,4
4675,2023-10-20,663241.77,2023,10,20,5
4676,2023-10-21,573669.67,2023,10,21,6
4677,2023-10-22,542991.06,2023,10,22,7
4678,2023-10-23,647288.45,2023,10,23,1
4679,2023-10-24,662076.89,2023,10,24,2
4680,2023-10-25,674126.54,2023,10,25,3
4681,2023-10-26,687964.89,2023,10,26,4
4682,2023-10-27,674841.66,2023,10,27,5
4683,2023-10-28,595740.56,2023,10,28,6
4684,2023-10-29,580270.77,2023,10,29,7
4685,2023-10-30,659069.12,2023,10,30,1
4686,2023-10-31,673275.39,2023,10,31,2
4687,2023-11-01,590486.36,2023,11,1,3
4688,2023-11-02,676807.64,2023,11,2,4
4689,2023-11-03,683992.89,2023,11,3,5
4690,2023-11-04,616968.17,2023,11,4,6
4691,2023-11-05,569106.86,2023,11,5,7
4692,2023-11-06,672286.39,2023,11,6,1
4693,2023-11-07,694168.95,2023,11,7,2
4694,2023-11-08,708495.48,2023,11,8,3
4695,2023-11-09,698692.93,2023,11,9,4
4696,2023-11-10,698168.97,2023,11,10,5
4697,2023-11-11,623245.89,2023,11,11,6
4698,2023-11-12,568639.79,2023,11,12,7
4699,2023-11-13,668153.44,2023,11,13,1
4700,2023-11-14,678835.17,2023,11,14,2
4701,2023-11-15,685975.38,2023,11,15,3
4702,2023-11-16,690382.77,2023,11,16,4
4703,2023-11-17,678398.12,2023,11,17,5
4704,2023-11-18,600597.79,2023,11,18,6
4705,2023-11-19,556605.95,2023,11,19,7
4706,2023-11-20,670205.9,2023,11,20,1
4707,2023-11-21,693785.4,2023,11,21,2
4708,2023-11-22,705159.93,2023,11,22,3
4709,2023-11-23,709738.88,2023,11,23,4
4710,2023-11-24,711501.49,2023,11,24,5
4711,2023-11-25,632136.06,2023,11,25,6
4712,2023-11-26,598930.68,2023,11,26,7
4713,2023-11-27,716875.16,2023,11,27,1
4714,2023-11-28,733261.11,2023,11,28,2
4715,2023-11-29,731634.63,2023,11,29,3
4716,2023-11-30,720301.83,2023,11,30,4
4717,2023-12-01,717568.44,2023,12,1,5
4718,2023-12-02,642941.41,2023,12,2,6
4719,2023-12-03,620549.99,2023,12,3,7
4720,2023-12-04,738276.21,2023,12,4,1
4721,2023-12-05,746607.75,2023,12,5,2
4722,2023-12-06,670116.3,2023,12,6,3
4723,2023-12-07,695828.68,2023,12,7,4
4724,2023-12-08,632195.7,2023,12,8,5
4725,2023-12-09,628417.76,2023,12,9,6
4726,2023-12-10,599411.56,2023,12,10,7
4727,2023-12-11,707402.49,2023,12,11,1
4728,2023-12-12,729339.63,2023,12,12,2
4729,2023-12-13,736135.86,2023,12,13,3
4730,2023-12-14,740485.95,2023,12,14,4
4731,2023-12-15,734049.17,2023,12,15,5
4732,2023-12-16,658081.64,2023,12,16,6
4733,2023-12-17,632131.51,2023,12,17,7
4734,2023-12-18,753945.54,2023,12,18,1
4735,2023-12-19,769594.68,2023,12,19,2
4736,2023-12-20,776600.91,2023,12,20,3
4737,2023-12-21,753259.89,2023,12,21,4
4738,2023-12-22,715570.03,2023,12,22,5
4739,2023-12-23,634896.3,2023,12,23,6
4740,2023-12-24,590976.65,2023,12,24,7
4741,2023-12-25,548537.8,2023,12,25,1
4742,2023-12-26,648908.11,2023,12,26,2
4743,2023-12-27,696924.35,2023,12,27,3
4744,2023-12-28,704808.95,2023,12,28,4
4745,2023-12-29,693457.82,2023,12,29,5
4746,2023-12-30,624295.95,2023,12,30,6
4747,2023-12-31,600650.14,2023,12,31,7
4748,2024-01-01,549386.07,2024,1,1,1
4749,2024-01-02,696576.53,2024,1,2,2
4750,2024-01-03,715094.15,2024,1,3,3
4751,2024-01-04,720314.08,2024,1,4,4
4752,2024-01-05,691668.26,2024,1,5,5
4753,2024-01-06,607986.42,2024,1,6,6
4754,2024-01-07,631711.35,2024,1,7,7
4755,2024-01-08,778837.54,2024,1,8,1
4756,2024-01-09,806769.35,2024,1,9,2
4757,2024-01-10,813100.57,2024,1,10,3
4758,2024-01-11,803559.83,2024,1,11,4
4759,2024-01-12,799079.43,2024,1,12,5
4760,2024-01-13,711419.24,2024,1,13,6
4761,2024-01-14,654352.9,2024,1,14,7
4762,2024-01-15,764180.39,2024,1,15,1
4763,2024-01-16,764450.97,2024,1,16,2
4764,2024-01-17,753689.29,2024,1,17,3
4765,2024-01-18,737343.37,2024,1,18,4
4766,2024-01-19,771115.35,2024,1,19,5
4767,2024-01-20,677446.67,2024,1,20,6
4768,2024-01-21,634421.07,2024,1,21,7
4769,2024-01-22,750299.93,2024,1,22,1
4770,2024-01-23,746921.41,2024,1,23,2
4771,2024-01-24,734806.23,2024,1,24,3
4772,2024-01-25,726121.4,2024,1,25,4
4773,2024-01-26,717769.6,2024,1,26,5
4774,2024-01-27,631528.22,2024,1,27,6
4775,2024-01-28,594639.36,2024,1,28,7
4776,2024-01-29,716355.35,2024,1,29,1
4777,2024-01-30,733979.98,2024,1,30,2
4778,2024-01-31,737520.49,2024,1,31,3
4779,2024-02-01,736990.95,2024,2,1,4
4780,2024-02-02,725945.05,2024,2,2,5
4781,2024-02-03,640642.62,2024,2,3,6
4782,2024-02-04,598099.24,2024,2,4,7
4783,2024-02-05,718887.69,2024,2,5,1
4784,2024-02-06,732349.36,2024,2,6,2
4785,2024-02-07,742100.89,2024,2,7,3
4786,2024-02-08,747294.77,2024,2,8,4
4787,2024-02-09,749073.37,2024,2,9,5
4788,2024-02-10,656941.29,2024,2,10,6
4789,2024-02-11,631042.73,2024,2,11,7
4790,2024-02-12,708040.64,2024,2,12,1
4791,2024-02-13,705832.23,2024,2,13,2
4792,2024-02-14,714402.06,2024,2,14,3
4793,2024-02-15,723637.6,2024,2,15,4
4794,2024-02-16,711919.28,2024,2,16,5
4795,2024-02-17,618866.75,2024,2,17,6
4796,2024-02-18,579620.71,2024,2,18,7
4797,2024-02-19,685108.32,2024,2,19,1
4798,2024-02-20,697701.21,2024,2,20,2
4799,2024-02-21,712784.82,2024,2,21,3
4800,2024-02-22,721647.51,2024,2,22,4
4801,2024-02-23,718965.01,2024,2,23,5
4802,2024-02-24,651216.48,2024,2,24,6
4803,2024-02-25,619235.77,2024,2,25,7
4804,2024-02-26,724174.65,2024,2,26,1
4805,2024-02-27,740603.95,2024,2,27,2
4806,2024-02-28,726816.02,2024,2,28,3
4807,2024-02-29,729780.4,2024,2,29,4
4808,2024-03-01,723480.24,2024,3,1,5
4809,2024-03-02,660711.72,2024,3,2,6
4810,2024-03-03,616861.29,2024,3,3,7
4811,2024-03-04,730956.61,2024,3,4,1
4812,2024-03-05,717828.6,2024,3,5,2
4813,2024-03-06,724469.27,2024,3,6,3
4814,2024-03-07,740569.21,2024,3,7,4
4815,2024-03-08,743087.27,2024,3,8,5
4816,2024-03-09,685752.92,2024,3,9,6
4817,2024-03-10,620652.39,2024,3,10,7
4818,2024-03-11,710716.68,2024,3,11,1
4819,2024-03-12,709233.55,2024,3,12,2
4820,2024-03-13,710040.39,2024,3,13,3
4821,2024-03-14,710324.47,2024,3,14,4
4822,2024-03-15,691519.56,2024,3,15,5
4823,2024-03-16,612560.79,2024,3,16,6
4824,2024-03-17,565327.28,2024,3,17,7
4825,2024-03-18,651036.26,2024,3,18,1
4826,2024-03-19,645241.56,2024,3,19,2
4827,2024-03-20,672394.25,2024,3,20,3
4828,2024-03-21,677853.89,2024,3,21,4
4829,2024-03-22,670062.51,2024,3,22,5
4830,2024-03-23,598399.06,2024,3,23,6
4831,2024-03-24,558867.22,2024,3,24,7
4832,2024-03-25,681019.52,2024,3,25,1
4833,2024-03-26,695137.02,2024,3,26,2
4834,2024-03-27,690133.21,2024,3,27,3
4835,2024-03-28,612634.2,2024,3,28,4
4836,2024-03-29,567795.21,2024,3,29,5
4837,2024-03-30,583645.19,2024,3,30,6
4838,2024-03-31,555463.48,2024,3,31,7
4839,2024-04-01,618191.56,2024,4,1,1
4840,2024-04-02,689683.57,2024,4,2,2
4841,2024-04-03,683820.64,2024,4,3,3
4842,2024-04-04,672469.27,2024,4,4,4
4843,2024-04-05,666664.01,2024,4,5,5
4844,2024-04-06,600456.06,2024,4,6,6
4845,2024-04-07,557610.22,2024,4,7,7
4846,2024-04-08,652785.03,2024,4,8,1
4847,2024-04-09,663729.69,2024,4,9,2
4848,2024-04-10,664060.85,2024,4,10,3
4849,2024-04-11,661660.34,2024,4,11,4
4850,2024-04-12,659926.48,2024,4,12,5
4851,2024-04-13,581644.78,2024,4,13,6
4852,2024-04-14,540001.8,2024,4,14,7
4853,2024-04-15,644492.94,2024,4,15,1
4854,2024-04-16,662102.77,2024,4,16,2
4855,2024-04-17,657773.78,2024,4,17,3
4856,2024-04-18,661988.81,2024,4,18,4
4857,2024-04-19,659041.3,2024,4,19,5
4858,2024-04-20,585414.42,2024,4,20,6
4859,2024-04-21,541934.86,2024,4,21,7
4860,2024-04-22,647049.21,2024,4,22,1
4861,2024-04-23,663357.16,2024,4,23,2
4862,2024-04-24,671579.7,2024,4,24,3
4863,2024-04-25,687358.33,2024,4,25,4
4864,2024-04-26,671154.61,2024,4,26,5
4865,2024-04-27,606732.26,2024,4,27,6
4866,2024-04-28,564266.05,2024,4,28,7
4867,2024-04-29,668154.02,2024,4,29,1
4868,2024-04-30,660505.76,2024,4,30,2
4869,2024-05-01,563093.25,2024,5,1,3
4870,2024-05-02,628600.89,2024,5,2,4
4871,2024-05-03,644458.83,2024,5,3,5
4872,2024-05-04,587393.9,2024,5,4,6
4873,2024-05-05,550421.97,2024,5,5,7
4874,2024-05-06,642977.07,2024,5,6,1
4875,2024-05-07,647943.7,2024,5,7,2
4876,2024-05-08,654507.67,2024,5,8,3
4877,2024-05-09,651955.97,2024,5,9,4
4878,2024-05-10,641875.86,2024,5,10,5
4879,2024-05-11,575535.63,2024,5,11,6
4880,2024-05-12,537120.49,2024,5,12,7
4881,2024-05-13,641726.25,2024,5,13,1
4882,2024-05-14,660426.28,2024,5,14,2
4883,2024-05-15,650337.49,2024,5,15,3
4884,2024-05-16,656736.2,2024,5,16,4
4885,2024-05-17,647173.09,2024,5,17,5
4886,2024-05-18,577756.91,2024,5,18,6
4887,2024-05-19,539224.33,2024,5,19,7
4888,2024-05-20,627032.55,2024,5,20,1
4889,2024-05-21,651546.71,2024,5,21,2
