,fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable
2849,2018-10-20,83359.04,46111.91,78744.47,180221.44,20.77,46114.99,8836.93,169159.45,10172.93,11689.64,1542.53,2388.1,6047.15,5022.35,7061.29,2766.14,2018,10,20,6,406730.68999999994,252528.43999999997,659259.1299999999,61.7,38.3
2850,2018-10-21,83839.78,69518.58,77900.99,96259.17,0.0,46747.18,7732.95,169181.08,9725.3,15514.18,1152.13,2267.96,6537.77,2369.76,7132.33,2735.74,2018,10,21,7,426481.20000000007,172133.69999999998,598614.9,71.24,28.76
2851,2018-10-22,109973.07,73660.89,81411.17,184335.03,4.13,44887.63,8546.51,168753.09,10236.45,22636.5,9413.02,2994.34,6086.93,3498.1,7011.64,2709.79,2018,10,22,1,461935.74,274222.55,736158.29,62.75,37.25
2852,2018-10-23,116879.75,98121.04,82020.31,167526.86,1.34,43330.25,8530.49,168956.0,9801.96,19333.62,3971.36,3189.55,6270.57,6860.04,7482.9,2775.97,2018,10,23,2,498310.64999999997,246741.35999999996,745052.0099999999,66.88,33.12
2853,2018-10-24,136561.62,121206.55,82654.1,101584.58,0.0,52391.61,8814.14,168833.1,9282.17,24092.03,11607.81,2850.83,7319.51,7676.41,7228.31,2690.02,2018,10,24,3,543144.5700000001,201648.22,744792.79,72.93,27.07
2854,2018-10-25,143237.48,149863.29,82054.75,40406.17,0.03,66891.66,8370.45,168469.64,9402.01,23270.43,11255.79,3052.14,7165.99,8095.8,7205.49,2759.56,2018,10,25,4,577515.0300000001,153985.65,731500.6800000002,78.95,21.05
2855,2018-10-26,147261.82,153606.9,83994.49,50921.04,0.0,69623.99,8510.92,168254.69,9498.9,10225.03,278.55,2433.88,7013.14,2933.84,7183.54,2764.58,2018,10,26,5,581193.22,143312.08999999997,724505.3099999999,80.22,19.78
2856,2018-10-27,71055.47,46231.76,80230.46,212116.87,4.87,39752.77,8817.03,168158.77,9810.75,9841.69,1651.61,2303.83,6727.73,3133.46,7232.12,2778.01,2018,10,27,6,393890.63,275956.56999999995,669847.2,58.8,41.2
2857,2018-10-28,56166.95,42572.74,83181.76,226500.78,38.33,31909.38,8361.87,170636.41,9837.81,15342.08,5113.52,1263.56,5967.41,10300.76,6875.5,2661.53,2018,10,28,7,385326.95999999996,291403.43000000005,676730.39,56.94,43.06
2858,2018-10-29,78823.16,80649.26,83536.71,276180.03,48.0,36858.27,8640.49,144900.54,8826.14,19806.32,11362.16,1668.58,7025.55,11213.6,6334.71,1972.31,2018,10,29,1,422792.60000000003,355053.23000000004,777845.8300000001,54.35,45.65
2859,2018-10-30,114598.33,126353.82,84538.51,181197.66,48.99,66359.77,8780.97,145056.52,8410.56,6016.96,387.89,1914.71,7818.88,16610.33,6393.41,1958.56,2018,10,30,2,512065.48000000004,264380.38999999996,776445.87,65.95,34.05
2860,2018-10-31,137055.4,176206.61,85651.97,100619.38,43.56,76715.97,8835.34,145097.03,8822.82,9485.83,1114.05,1935.37,7709.62,2676.07,6482.92,2032.84,2018,10,31,3,571650.33,198834.44999999998,770484.7799999999,74.19,25.81
2861,2018-11-01,108998.88,64006.85,84961.41,103477.92,45.84,44119.76,8046.25,145150.37,8539.26,20020.52,8647.68,1773.31,6115.27,1124.03,6792.74,2140.65,2018,11,1,4,426969.11000000004,186991.62999999998,613960.74,69.54,30.46
2862,2018-11-02,106278.8,119545.76,85761.53,166643.11,76.8,47777.53,7550.42,145068.01,8700.09,13671.25,1782.16,2648.12,6214.76,2802.74,6451.55,2032.68,2018,11,2,5,482321.68999999994,240683.61999999997,723005.3099999999,66.71,33.29
2863,2018-11-03,114574.33,129444.91,82975.75,79352.08,75.88,47945.37,7419.55,145129.32,9303.28,21453.55,6145.57,2055.86,6468.71,1624.35,6810.16,2075.01,2018,11,3,6,496502.93999999994,166350.74000000002,662853.6799999999,74.9,25.1
2864,2018-11-04,124770.46,49705.79,81583.84,109223.22,86.56,44017.05,7658.8,144992.2,8932.27,16828.41,1861.13,1798.41,6621.24,2075.86,6468.93,1869.75,2018,11,4,7,425675.52999999997,182818.39,608493.9199999999,69.96,30.04
2865,2018-11-05,126946.23,100225.44,84627.26,204091.45,50.24,58560.87,7894.21,144604.69,8904.12,7792.51,1586.52,2869.0,7551.62,6181.47,6285.91,1813.73,2018,11,5,1,487185.82999999996,282799.44,769985.27,63.27,36.73
2866,2018-11-06,118725.18,78887.29,85305.4,274925.68,21.54,49579.57,8159.83,142886.92,9521.39,13625.02,4318.9,2689.13,7368.8,6892.03,5676.37,1774.85,2018,11,6,2,456590.95,353766.95,810357.9,56.34,43.66
2867,2018-11-07,119934.94,123116.12,84468.93,204346.19,23.06,58408.39,8052.88,138080.59,9489.56,12894.55,1016.19,2620.66,7801.87,7229.18,6177.39,1953.44,2018,11,7,3,497482.55999999994,288131.38,785613.94,63.32,36.68
2868,2018-11-08,129241.64,130264.77,84149.64,164069.35,25.8,62284.82,8353.24,138010.35,9835.11,9086.49,734.29,2491.53,7567.97,12328.04,6562.34,2273.55,2018,11,8,4,518969.52,248309.41,767278.93,67.64,32.36
2869,2018-11-09,86735.87,73708.56,84437.13,271359.47,27.27,64386.76,8326.77,134475.14,9602.87,17055.8,5687.15,2426.91,7262.74,11281.73,6406.06,2455.68,2018,11,9,5,415060.9099999999,370575.0,785635.9099999999,52.83,47.17
2870,2018-11-10,34450.25,50127.09,79081.37,286162.93,43.82,66585.03,7685.32,114405.29,9455.71,8864.24,703.64,2013.7,6333.58,7018.32,6400.22,2420.0,2018,11,10,6,307515.14,374235.37000000005,681750.51,45.11,54.89
2871,2018-11-11,52250.04,63148.93,77154.3,174491.73,40.67,69673.42,7607.12,121041.61,9792.8,13574.53,2474.66,1811.2,6416.05,7595.38,6518.82,2454.75,2018,11,11,7,343543.45,272502.56,616046.01,55.77,44.23
2872,2018-11-12,146930.6,167122.41,82999.64,70541.38,66.72,93231.68,7650.58,121995.82,10106.0,9481.72,762.78,2493.75,7478.67,8029.49,6386.1,2396.45,2018,11,12,1,551087.06,186586.73,737673.79,74.71,25.29
2873,2018-11-13,165801.13,156699.19,83652.82,60811.4,78.69,87576.38,7642.31,121949.4,10597.68,12957.59,2265.11,2325.95,7034.5,3583.44,6508.69,2404.93,2018,11,13,2,555197.4299999998,176691.77999999997,731889.2099999997,75.86,24.14
2874,2018-11-14,160435.72,137634.12,82324.64,114433.14,35.62,79228.17,7651.25,121346.44,10734.91,11021.81,1646.75,2866.25,7775.38,4935.16,6750.43,2408.74,2018,11,14,3,531719.39,219509.13999999998,751228.53,70.78,29.22
2875,2018-11-15,167224.93,154583.52,81768.38,80925.74,26.61,85873.03,8117.67,121678.01,10451.99,11281.51,2225.26,2536.16,7929.35,4593.76,6457.65,2207.24,2018,11,15,4,554889.4299999999,192991.38,747880.8099999999,74.19,25.81
2876,2018-11-16,177276.85,141893.67,82450.03,88644.51,2.83,86981.94,7950.93,121972.92,10847.26,10766.46,2619.03,2347.65,8263.44,3033.25,6424.9,2074.55,2018,11,16,5,551613.64,201936.58,753550.22,73.2,26.8
2877,2018-11-17,146053.25,67479.96,79202.15,110943.37,9.12,62660.12,7496.95,122047.2,10723.63,12086.9,3381.59,3238.08,7324.63,2331.05,6564.21,2092.25,2018,11,17,6,441737.48000000004,201896.97999999998,643634.46,68.63,31.37
2878,2018-11-18,108582.58,57371.74,77075.93,171980.86,14.87,58621.74,7188.84,122074.53,10362.17,4052.96,231.07,2697.1,7396.92,2547.09,6841.64,2269.48,2018,11,18,7,391776.37,247533.15,639309.52,61.28,38.72
2879,2018-11-19,155049.9,193349.17,79267.47,63818.6,18.24,94192.37,7782.47,122106.18,10122.85,7053.68,312.04,2838.22,8250.86,11082.17,6947.91,2414.86,2018,11,19,1,586674.35,177932.63999999998,764606.99,76.73,23.27
2880,2018-11-20,167459.64,147494.9,80742.8,130485.79,6.91,81589.28,8195.26,122108.63,9782.25,8096.0,165.09,3070.7,8413.03,2218.34,6454.3,2298.71,2018,11,20,2,546157.6,232424.02999999997,778581.6299999999,70.15,29.85
2881,2018-11-21,167578.51,145944.59,81845.21,157305.23,10.98,79559.38,7977.2,122080.22,9174.07,10538.96,602.98,2963.14,8265.69,715.56,6440.85,2199.53,2018,11,21,3,543810.97,259391.13000000003,803202.1,67.71,32.29
2882,2018-11-22,167017.22,172667.85,82263.97,131628.94,21.5,95384.98,8197.15,122109.53,9236.23,5632.87,0.0,3482.67,8531.07,873.3,6619.99,2272.98,2018,11,22,4,571762.7500000001,244177.5,815940.2500000001,70.07,29.93
2883,2018-11-23,157139.28,165111.02,83650.99,135077.65,41.16,89320.3,7969.72,122235.47,9752.5,10579.48,2251.04,2659.21,8005.5,1095.25,6927.29,2363.56,2018,11,23,5,554793.73,249385.69,804179.4199999999,68.99,31.01
2884,2018-11-24,136551.65,85855.99,81205.72,157747.83,2.54,66851.38,8380.23,122175.56,10141.86,15500.2,3306.75,1843.55,8112.16,723.47,7089.19,2412.38,2018,11,24,6,451937.5199999999,255962.94,707900.46,63.84,36.16
2885,2018-11-25,120713.12,69413.62,78370.44,190263.59,9.87,68904.0,8283.66,122117.54,9967.54,10239.88,467.59,1266.0,7735.3,1924.35,6919.08,2425.47,2018,11,25,7,416743.1099999999,282277.94,699021.0499999999,59.62,40.38
2886,2018-11-26,133604.46,82040.45,83003.67,253400.07,2.09,84380.3,8686.71,122036.47,9415.5,14347.8,2722.67,2947.59,8086.38,3928.79,6859.19,2356.18,2018,11,26,1,451193.71,366624.61,817818.3200000001,55.17,44.83
2887,2018-11-27,149962.69,156795.76,84173.44,169622.5,3.66,87138.97,8614.4,121658.31,9749.62,17227.18,4345.07,2035.42,7539.53,555.82,6867.06,2594.46,2018,11,27,2,538202.43,290681.46,828883.8900000001,64.93,35.07
2888,2018-11-28,140259.0,154498.07,84455.39,137559.52,5.42,81643.5,8835.22,121563.02,9889.54,18702.87,6157.52,1934.05,7389.44,3221.9,6921.23,2740.11,2018,11,28,3,529077.3200000001,256698.47999999998,785775.8,67.33,32.67
2889,2018-11-29,146487.74,149405.83,85757.14,125435.82,7.76,87093.82,8022.94,121657.15,9972.1,15747.55,4122.02,2818.29,7177.42,10884.26,7189.76,2734.45,2018,11,29,4,539400.5299999999,245113.52000000002,784514.0499999999,68.76,31.24
2890,2018-11-30,146411.46,139572.06,86615.79,170241.22,18.73,78494.88,8270.28,121226.57,10383.0,16302.61,6033.88,2010.65,7594.41,6330.99,7372.33,2806.7,2018,11,30,5,525404.54,284281.02,809685.56,64.89,35.11
2891,2018-12-01,110646.86,61321.03,81888.81,189050.18,14.24,71417.24,8555.09,121721.21,10524.12,14974.4,5167.11,571.75,7456.9,4038.58,7330.47,2839.33,2018,12,1,6,403530.70000000007,293986.62,697517.3200000001,57.85,42.15
2892,2018-12-02,90472.22,41152.82,79066.57,205298.83,17.51,65888.6,8382.68,123263.4,10507.08,14772.8,2201.71,582.35,7131.61,5808.57,7309.39,2833.8,2018,12,2,7,363169.61,301520.33,664689.94,54.64,45.36
2893,2018-12-03,113161.71,125787.07,84389.92,143607.77,18.17,89395.58,8723.68,130282.51,10506.72,13206.21,3072.14,1466.35,8068.75,9617.85,7195.92,2743.27,2018,12,3,1,488693.75999999995,262549.86000000004,751243.62,65.05,34.95
2894,2018-12-04,125951.96,165704.83,85780.01,47286.43,20.8,107404.84,8328.43,134831.06,10708.83,16963.37,6490.53,1282.54,8128.58,3548.31,7180.68,2781.26,2018,12,4,2,540736.4,191656.06,732392.46,73.83,26.17
2895,2018-12-05,117758.11,146982.51,87055.15,112605.44,20.99,86310.83,8046.77,142607.2,10468.91,16561.47,6829.55,1149.49,8085.14,1804.85,7184.86,2727.9,2018,12,5,3,520674.08,235525.09,756199.17,68.85,31.15
2896,2018-12-06,91794.8,94321.43,83512.25,120204.87,5.57,76580.48,7663.24,146189.48,10376.18,16638.18,6465.33,547.29,7589.07,1725.35,7245.61,2822.19,2018,12,6,4,440588.5199999999,233092.79999999996,673681.3199999998,65.4,34.6
2897,2018-12-07,93699.6,57725.56,84016.14,163210.16,10.32,61004.68,8122.38,146216.38,10098.39,16390.07,5269.67,625.94,7531.55,4369.13,7242.55,2705.46,2018,12,7,5,409549.23,258688.75,668237.98,61.29,38.71
2898,2018-12-08,89885.25,65208.62,81655.59,155616.66,22.96,54506.07,6768.37,146463.5,10173.88,15053.99,2493.32,481.14,7296.13,1173.67,7162.66,2544.47,2018,12,8,6,406094.92999999993,240411.35,646506.2799999999,62.81,37.19
2899,2018-12-09,84584.19,76150.85,78551.26,148803.95,2.7,54354.23,7375.71,146550.77,9991.11,17825.43,6114.97,406.04,6033.28,2327.32,6673.34,2454.67,2018,12,9,7,408652.76,239547.06000000006,648199.8200000001,63.04,36.96
2900,2018-12-10,121955.9,131590.48,81234.0,99587.73,1.69,65869.3,8225.74,146511.57,9868.24,17107.23,5697.25,1744.62,6479.67,2867.94,5973.25,1839.27,2018,12,10,1,506583.17,199970.71,706553.88,71.7,28.3
2901,2018-12-11,142008.1,165845.7,82038.9,71690.39,44.73,94899.76,7634.41,146449.99,10061.46,12971.88,1197.67,2467.1,5770.19,15707.6,6201.12,2027.7,2018,12,11,2,574123.11,192893.59000000003,767016.7,74.85,25.15
2902,2018-12-12,136840.11,145330.75,81655.34,125293.9,45.0,103564.1,7679.28,146457.48,10293.34,9153.31,1209.88,1964.0,5785.26,10827.9,6790.08,2677.94,2018,12,12,3,543330.2,252237.47,795567.6699999999,68.29,31.71
2903,2018-12-13,112866.88,79863.82,82280.6,289366.57,53.15,79038.5,7632.08,146432.04,9902.41,7520.81,883.03,2400.42,6073.98,1816.81,7005.81,2801.62,2018,12,13,4,446372.44,389566.09,835938.53,53.4,46.6
2904,2018-12-14,113078.03,116121.03,86253.14,263190.61,46.88,81109.76,7408.47,146345.43,9688.21,15276.56,3802.54,2268.87,5303.15,1860.8,6970.04,2849.78,2018,12,14,5,485608.95999999996,375964.34,861573.3,56.36,43.64
2905,2018-12-15,94235.52,51929.27,83918.04,246006.68,67.51,69228.59,7276.68,146245.69,9429.76,12556.33,3601.76,1034.93,4983.76,1012.27,6920.96,2873.19,2018,12,15,6,397557.12000000005,343763.82000000007,741320.9400000002,53.63,46.37
2906,2018-12-16,78391.14,38517.2,81289.39,282015.13,51.49,64650.17,7003.5,146288.64,9016.29,9576.57,747.25,658.95,5371.46,3746.68,7002.29,2834.08,2018,12,16,7,368269.25,368890.98,737160.23,49.96,50.04
2907,2018-12-17,117525.16,147950.84,86750.02,151493.47,14.78,106026.37,8191.21,145892.44,8785.6,14964.68,3187.07,1177.78,6125.03,10632.99,6982.17,2806.28,2018,12,17,1,531227.6400000001,287278.25,818505.8900000001,64.9,35.1
2908,2018-12-18,113746.69,117830.29,87265.97,212777.07,21.95,88646.88,7911.66,137035.65,9181.39,10047.66,1326.34,1261.23,6455.31,1744.84,7028.49,2821.94,2018,12,18,2,480280.1299999999,324823.23000000004,805103.3599999999,59.65,40.35
2909,2018-12-19,117923.51,113387.61,86962.28,209597.47,33.72,89715.32,7317.93,120111.52,9185.26,12507.13,1311.29,2230.93,5931.54,5916.12,6672.88,2837.69,2018,12,19,3,466454.32,325187.88,791642.2,58.92,41.08
2910,2018-12-20,127367.03,120907.41,88499.33,147990.5,31.54,94742.57,8285.3,120262.92,9234.62,11320.36,2382.56,1244.54,5216.56,5882.58,6277.02,2861.9,2018,12,20,4,483942.69,268564.05000000005,752506.74,64.31,35.69
2911,2018-12-21,100271.09,77278.32,89278.75,178447.9,19.11,83513.76,7787.9,120259.48,9738.91,13179.72,3863.1,1430.49,6210.5,449.25,5909.69,2829.65,2018,12,21,5,408875.47000000003,291592.1499999999,700467.6199999999,58.37,41.63
2912,2018-12-22,88021.77,84094.19,85190.91,100431.49,11.15,85281.85,8176.76,120292.13,10336.21,12925.91,3180.64,1007.71,7372.39,6109.36,5998.01,2791.61,2018,12,22,6,406263.23000000004,214958.86,621222.0900000001,65.4,34.6
2913,2018-12-23,83737.2,100866.26,81940.93,56083.97,54.43,79461.39,7568.86,123066.35,10170.39,14193.28,3884.24,784.96,7380.37,1234.38,6061.03,2779.35,2018,12,23,7,412640.34,166627.05,579267.39,71.23,28.77
2914,2018-12-24,76252.72,122372.29,70308.18,46953.74,79.98,81919.16,7735.59,127466.65,9498.13,12998.22,720.5,1886.75,7601.17,6083.6,5413.13,2749.75,2018,12,24,1,425120.08,154919.48,580039.56,73.29,26.71
2915,2018-12-25,72800.86,96456.03,63330.29,47783.61,30.89,67521.0,7570.94,138666.54,9098.26,11689.61,860.17,527.7,6769.76,873.54,5624.02,2723.7,2018,12,25,2,392619.68000000005,139707.24000000002,532326.92,73.76,26.24
2916,2018-12-26,84407.65,137724.6,75721.85,51544.65,18.18,85991.94,7857.95,144834.9,9173.63,13543.97,2358.22,1256.13,7508.16,5726.5,5927.94,2709.91,2018,12,26,3,470965.67999999993,165340.50000000003,636306.1799999999,74.02,25.98
2917,2018-12-27,92517.05,172609.78,82579.82,29184.09,19.72,106214.37,8324.46,145264.07,9091.15,13473.72,3375.93,1073.78,5748.49,11004.36,6231.64,2678.74,2018,12,27,4,525353.4500000001,164037.71999999997,689391.17,76.21,23.79
2918,2018-12-28,88423.93,132370.43,82346.91,95420.07,49.61,84106.01,8013.18,145257.23,9413.02,10894.18,2661.63,1028.19,5725.56,1514.17,6273.45,2658.64,2018,12,28,5,470953.05000000005,205203.16,676156.2100000001,69.65,30.35
2919,2018-12-29,46636.18,57066.65,81344.52,176643.23,48.51,67328.99,7261.37,145268.81,8779.89,14483.49,3976.89,1173.82,6533.33,712.91,6325.52,2671.43,2018,12,29,6,352323.11000000004,273932.43000000005,626255.54,56.26,43.74
2920,2018-12-30,41887.77,66529.49,77956.68,120204.23,14.49,67724.77,8249.04,145131.76,8419.94,18328.5,7300.84,1196.81,7350.23,1856.26,6378.35,2692.41,2018,12,30,7,356536.38999999996,224685.18,581221.57,61.34,38.66
2921,2018-12-31,57940.1,98402.77,69140.16,76388.13,17.98,73308.02,8050.0,145093.89,8725.23,19115.74,7941.76,1339.02,8225.95,484.09,5970.05,2645.49,2018,12,31,1,394646.0300000001,188142.35,582788.3800000001,67.72,32.28
2922,2019-01-01,46490.35,102405.01,65180.12,78024.6,16.41,53722.12,7514.89,145065.88,8432.49,19037.74,7457.27,560.41,7221.27,825.59,5881.89,2661.15,2019,1,1,2,381145.41000000003,169351.77999999997,550497.19,69.24,30.76
2923,2019-01-02,65173.36,101005.86,81637.71,195509.16,13.48,61294.77,7931.0,144935.41,8440.71,18819.39,7592.59,988.6,7836.53,5146.51,6193.42,2627.51,2019,1,2,3,420848.39999999997,294297.61000000004,715146.01,58.85,41.15
2924,2019-01-03,82277.31,143640.18,88044.43,111015.26,5.99,82981.95,7876.01,147271.47,9215.68,16813.99,6419.24,1277.36,9083.02,9632.89,6904.31,2605.26,2019,1,3,4,496006.98000000004,229057.37,725064.3500000001,68.41,31.59
2925,2019-01-04,94253.89,182524.38,90680.25,79621.04,4.7,94301.94,8145.96,150097.42,9434.68,18271.44,6109.13,1736.33,8914.68,10894.17,6955.14,2633.56,2019,1,4,5,554202.2200000001,210376.49,764578.7100000001,72.48,27.52
2926,2019-01-05,86777.69,117718.03,85813.53,116501.38,14.33,58822.69,8141.42,150843.67,9411.31,19538.38,7205.66,1747.99,7076.05,256.62,6698.16,2678.89,2019,1,5,6,465073.1599999999,214172.64000000004,679245.7999999999,68.47,31.53
2927,2019-01-06,68327.28,71507.56,83436.81,164526.24,22.78,42064.75,7388.3,169595.13,9393.49,19983.46,7466.39,734.66,7014.48,1507.6,6513.35,2446.72,2019,1,6,7,416025.16999999987,245903.83,661928.9999999999,62.85,37.15
2928,2019-01-07,100357.87,120242.18,87503.51,162824.47,21.23,66708.37,7659.88,170647.81,9410.74,19527.62,7795.09,950.96,6618.12,2747.25,6659.71,2336.91,2019,1,7,1,503387.29000000004,268624.43,772011.72,65.2,34.8
2929,2019-01-08,125930.03,131104.34,90474.6,166506.61,9.25,68044.83,7953.07,170546.43,9069.5,19051.97,8068.18,1712.78,6424.8,8149.86,6331.67,2261.73,2019,1,8,2,548627.5800000001,273012.07,821639.6500000001,66.77,33.23
2930,2019-01-09,130161.97,93395.25,89900.14,252314.91,5.59,48716.67,8461.99,170649.39,10130.54,18646.74,7853.85,1597.17,6494.49,2988.95,6396.34,2313.76,2019,1,9,3,510045.69,339982.05999999994,850027.75,60.0,40.0
2931,2019-01-10,109655.67,110701.38,91180.15,259862.55,23.47,62288.16,8595.88,170640.68,10440.39,19966.99,8158.61,1827.82,5836.07,6229.72,6798.96,2536.21,2019,1,10,4,511466.32999999996,363276.38,874742.71,58.47,41.53
2932,2019-01-11,100076.42,142337.8,92024.4,224331.69,8.13,64303.77,8794.16,170287.36,10577.92,20155.21,8547.76,1921.14,6208.65,4923.39,6895.76,2550.32,2019,1,11,5,533469.08,330474.80000000005,863943.88,61.75,38.25
2933,2019-01-12,88253.55,93668.18,87528.55,199129.64,21.09,36415.32,8808.33,170454.1,10649.27,19390.79,8329.78,1193.93,6301.51,3538.33,6782.47,2327.71,2019,1,12,6,466528.94999999995,276263.60000000003,742792.55,62.81,37.19
2934,2019-01-13,89307.05,81647.12,85302.82,187282.93,23.92,42369.96,8078.02,170140.56,9737.02,19327.68,8085.11,896.03,6213.35,6652.62,6439.7,2004.79,2019,1,13,7,454677.27,268831.41,723508.6799999999,62.84,37.16
2935,2019-01-14,127771.2,150763.94,87719.29,182875.97,20.51,53598.57,8398.05,170193.59,9818.43,19560.34,7871.7,1451.27,6832.22,1264.06,6370.39,1980.62,2019,1,14,1,560764.01,275726.14,836490.15,67.04,32.96
2936,2019-01-15,144821.23,204569.38,87878.04,57560.49,17.42,81267.42,8237.6,170579.38,10556.72,17686.26,3917.97,1322.89,6252.08,5026.35,6285.14,1976.94,2019,1,15,2,634972.0899999999,172983.22,807955.3099999998,78.59,21.41
2937,2019-01-16,149595.27,202123.55,88633.73,68547.16,48.49,82944.48,7857.68,170584.46,10302.57,12628.2,2101.1,1886.09,6632.8,2971.19,6344.21,1944.19,2019,1,16,3,636628.9799999999,178516.19000000003,815145.1699999999,78.1,21.9
2938,2019-01-17,149713.66,171403.66,88136.47,86231.91,60.8,72981.88,7948.1,170591.92,10130.93,9702.76,645.96,1535.58,6742.63,4098.06,6437.35,1990.58,2019,1,17,4,606607.43,181744.82,788352.25,76.95,23.05
2939,2019-01-18,153821.63,187493.25,89591.18,79899.72,83.45,101622.44,7673.8,165952.61,9927.77,12077.34,1488.9,1566.55,6951.12,5473.69,6422.64,2051.99,2019,1,18,5,624946.47,207151.60999999996,832098.08,75.1,24.9
2940,2019-01-19,144263.11,104044.56,85218.41,141722.69,73.58,69273.2,7868.93,144908.51,9299.62,9998.62,470.4,1190.06,6796.53,176.3,6394.37,2084.89,2019,1,19,6,500860.77999999997,232922.99999999997,733783.7799999999,68.26,31.74
2941,2019-01-20,131467.85,62060.52,82064.37,207059.57,69.27,47734.82,7718.07,144314.97,8808.68,12711.38,3426.67,1080.35,6629.96,1365.88,6332.27,2084.8,2019,1,20,7,443034.24000000005,281895.19,724929.43,61.11,38.89
2942,2019-01-21,145092.37,143965.01,86396.52,166666.71,74.93,91299.46,7733.29,144383.06,9298.95,19107.47,7037.55,1435.04,6475.25,9207.99,6743.56,2164.25,2019,1,21,1,551432.0900000001,295649.32,847081.4100000001,65.1,34.9
2943,2019-01-22,144491.08,131810.05,87710.42,249737.62,69.7,76301.06,7313.46,144749.6,9569.74,9667.39,664.74,1616.35,6625.28,920.13,7355.35,2580.99,2019,1,22,2,532591.72,348591.24,881182.96,60.44,39.56
2944,2019-01-23,118718.66,50912.3,87328.18,376324.53,67.35,64317.28,7657.67,152727.11,9078.31,11471.02,2025.54,1460.66,6465.56,4668.4,6921.91,2552.33,2019,1,23,3,436860.44999999995,465836.36000000004,902696.81,48.4,51.6
2945,2019-01-24,123531.55,99847.74,87259.74,297689.71,40.25,71281.07,7782.9,165326.92,10086.3,13543.06,4311.64,1881.82,7024.43,6194.12,6959.75,2582.51,2019,1,24,4,505808.9700000001,399534.54000000004,905343.5100000001,55.87,44.13
2946,2019-01-25,133473.69,107238.67,87743.99,241005.0,14.57,76711.71,8131.88,170626.85,10330.32,20644.29,9264.72,1947.95,8552.1,3666.1,7136.56,2632.88,2019,1,25,5,528517.7899999999,360603.49,889121.2799999999,59.44,40.56
2947,2019-01-26,114180.75,68873.2,85091.82,117177.96,7.08,68907.87,8292.4,170985.46,10277.61,22104.49,10353.46,1066.75,7978.33,6855.18,7105.83,2644.69,2019,1,26,6,470429.72000000003,231473.16,701902.88,67.02,32.98
